steps,date,interval
00,2012-10-04,225,weekday
00,2012-10-04,230,weekday
00,2012-10-04,235,weekday
00,2012-10-04,240,weekday
00,2012-10-04,245,weekday
00,2012-10-04,250,weekday
00,2012-10-04,255,weekday
00,2012-10-04,300,weekday
00,2012-10-04,305,weekday
00,2012-10-04,310,weekday
00,2012-10-04,315,weekday
00,2012-10-04,320,weekday
00,2012-10-04,325,weekday
00,2012-10-04,330,weekday
00,2012-10-04,335,weekday
00,2012-10-04,340,weekday
00,2012-10-04,345,weekday
00,2012-10-04,350,weekday
00,2012-10-04,355,weekday
00,2012-10-04,400,weekday
00,2012-10-04,405,weekday
00,2012-10-04,410,weekday
00,2012-10-04,415,weekday
00,2012-10-04,420,weekday
00,2012-10-04,425,weekday
00,2012-10-04,430,weekday
00,2012-10-04,435,weekday
00,2012-10-04,440,weekday
00,2012-10-04,445,weekday
00,2012-10-04,450,weekday
00,2012-10-04,455,weekday
00,2012-10-04,500,weekday
00,2012-10-04,505,weekday
77,2012-10-04,510,weekday
1818,2012-10-04,515,weekday
5757,2012-10-04,520,weekday
4040,2012-10-04,525,weekday
00,2012-10-04,530,weekday
00,2012-10-04,535,weekday
00,2012-10-04,540,weekday
00,2012-10-04,545,weekday
1616,2012-10-04,550,weekday
11,2012-10-04,555,weekday
00,2012-10-04,600,weekday
1818,2012-10-04,605,weekday
2020,2012-10-04,610,weekday
4040,2012-10-04,615,weekday
3636,2012-10-04,620,weekday
1717,2012-10-04,625,weekday
4949,2012-10-04,630,weekday
8686,2012-10-04,635,weekday
4949,2012-10-04,640,weekday
00,2012-10-04,645,weekday
2929,2012-10-04,650,weekday
5959,2012-10-04,655,weekday
77,2012-10-04,700,weekday
2525,2012-10-04,705,weekday
3030,2012-10-04,710,weekday
3131,2012-10-04,715,weekday
77,2012-10-04,720,weekday
1818,2012-10-04,725,weekday
113113,2012-10-04,730,weekday
181181,2012-10-04,735,weekday
8787,2012-10-04,740,weekday
00,2012-10-04,745,weekday
00,2012-10-04,750,weekday
00,2012-10-04,755,weekday
5757,2012-10-04,800,weekday
9999,2012-10-04,805,weekday
507507,2012-10-04,810,weekday
522522,2012-10-04,815,weekday
510510,2012-10-04,820,weekday
519519,2012-10-04,825,weekday
508508,2012-10-04,830,weekday
423423,2012-10-04,835,weekday
499499,2012-10-04,840,weekday
259259,2012-10-04,845,weekday
3131,2012-10-04,850,weekday
1717,2012-10-04,855,weekday
00,2012-10-04,900,weekday
00,2012-10-04,905,weekday
00,2012-10-04,910,weekday
00,2012-10-04,915,weekday
00,2012-10-04,920,weekday
1717,2012-10-04,925,weekday
00,2012-10-04,930,weekday
145145,2012-10-04,935,weekday
453453,2012-10-04,940,weekday
229229,2012-10-04,945,weekday
144144,2012-10-04,950,weekday
00,2012-10-04,955,weekday
00,2012-10-04,1000,weekday
00,2012-10-04,1005,weekday
8282,2012-10-04,1010,weekday
00,2012-10-04,1015,weekday
00,2012-10-04,1020,weekday
00,2012-10-04,1025,weekday
00,2012-10-04,1030,weekday
00,2012-10-04,1035,weekday
00,2012-10-04,1040,weekday
00,2012-10-04,1045,weekday
00,2012-10-04,1050,weekday
00,2012-10-04,1055,weekday
00,2012-10-04,1100,weekday
00,2012-10-04,1105,weekday
00,2012-10-04,1110,weekday
00,2012-10-04,1115,weekday
00,2012-10-04,1120,weekday
180180,2012-10-04,1125,weekday
2121,2012-10-04,1130,weekday
00,2012-10-04,1135,weekday
00,2012-10-04,1140,weekday
00,2012-10-04,1145,weekday
00,2012-10-04,1150,weekday
00,2012-10-04,1155,weekday
160160,2012-10-04,1200,weekday
7979,2012-10-04,1205,weekday
00,2012-10-04,1210,weekday
00,2012-10-04,1215,weekday
00,2012-10-04,1220,weekday
4646,2012-10-04,1225,weekday
6666,2012-10-04,1230,weekday
127127,2012-10-04,1235,weekday
00,2012-10-04,1240,weekday
00,2012-10-04,1245,weekday
00,2012-10-04,1250,weekday
00,2012-10-04,1255,weekday
00,2012-10-04,1300,weekday
00,2012-10-04,1305,weekday
3131,2012-10-04,1310,weekday
00,2012-10-04,1315,weekday
00,2012-10-04,1320,weekday
00,2012-10-04,1325,weekday
00,2012-10-04,1330,weekday
00,2012-10-04,1335,weekday
2828,2012-10-04,1340,weekday
496496,2012-10-04,1345,weekday
7878,2012-10-04,1350,weekday
00,2012-10-04,1355,weekday
00,2012-10-04,1400,weekday
00,2012-10-04,1405,weekday
00,2012-10-04,1410,weekday
00,2012-10-04,1415,weekday
00,2012-10-04,1420,weekday
00,2012-10-04,1425,weekday
00,2012-10-04,1430,weekday
7777,2012-10-04,1435,weekday
2020,2012-10-04,1440,weekday
77,2012-10-04,1445,weekday
11,2012-10-04,1450,weekday
128128,2012-10-04,1455,weekday
354354,2012-10-04,1500,weekday
310310,2012-10-04,1505,weekday
00,2012-10-04,1510,weekday
00,2012-10-04,1515,weekday
2525,2012-10-04,1520,weekday
1515,2012-10-04,1525,weekday
00,2012-10-04,1530,weekday
00,2012-10-04,1535,weekday
00,2012-10-04,1540,weekday
00,2012-10-04,1545,weekday
3333,2012-10-04,1550,weekday
3333,2012-10-04,1555,weekday
3232,2012-10-04,1600,weekday
6666,2012-10-04,1605,weekday
7777,2012-10-04,1610,weekday
00,2012-10-04,1615,weekday
4444,2012-10-04,1620,weekday
00,2012-10-04,1625,weekday
00,2012-10-04,1630,weekday
00,2012-10-04,1635,weekday
00,2012-10-04,1640,weekday
00,2012-10-04,1645,weekday
00,2012-10-04,1650,weekday
00,2012-10-04,1655,weekday
00,2012-10-04,1700,weekday
00,2012-10-04,1705,weekday
00,2012-10-04,1710,weekday
00,2012-10-04,1715,weekday
00,2012-10-04,1720,weekday
4040,2012-10-04,1725,weekday
00,2012-10-04,1730,weekday
3737,2012-10-04,1735,weekday
9090,2012-10-04,1740,weekday
5353,2012-10-04,1745,weekday
7373,2012-10-04,1750,weekday
9292,2012-10-04,1755,weekday
285285,2012-10-04,1800,weekday
527527,2012-10-04,1805,weekday
531531,2012-10-04,1810,weekday
547547,2012-10-04,1815,weekday
175175,2012-10-04,1820,weekday
114114,2012-10-04,1825,weekday
6262,2012-10-04,1830,weekday
00,2012-10-04,1835,weekday
5959,2012-10-04,1840,weekday
6565,2012-10-04,1845,weekday
00,2012-10-04,1850,weekday
101101,2012-10-04,1855,weekday
4343,2012-10-04,1900,weekday
00,2012-10-04,1905,weekday
00,2012-10-04,1910,weekday
00,2012-10-04,1915,weekday
4949,2012-10-04,1920,weekday
2121,2012-10-04,1925,weekday
00,2012-10-04,1930,weekday
1616,2012-10-04,1935,weekday
5656,2012-10-04,1940,weekday
00,2012-10-04,1945,weekday
00,2012-10-04,1950,weekday
00,2012-10-04,1955,weekday
00,2012-10-04,2000,weekday
00,2012-10-04,2005,weekday
00,2012-10-04,2010,weekday
00,2012-10-04,2015,weekday
00,2012-10-04,2020,weekday
00,2012-10-04,2025,weekday
00,2012-10-04,2030,weekday
00,2012-10-04,2035,weekday
1717,2012-10-04,2040,weekday
1515,2012-10-04,2045,weekday
00,2012-10-04,2050,weekday
00,2012-10-04,2055,weekday
2727,2012-10-04,2100,weekday
106106,2012-10-04,2105,weekday
122122,2012-10-04,2110,weekday
4141,2012-10-04,2115,weekday
3535,2012-10-04,2120,weekday
66,2012-10-04,2125,weekday
00,2012-10-04,2130,weekday
00,2012-10-04,2135,weekday
6868,2012-10-04,2140,weekday
00,2012-10-04,2145,weekday
00,2012-10-04,2150,weekday
00,2012-10-04,2155,weekday
00,2012-10-04,2200,weekday
00,2012-10-04,2205,weekday
00,2012-10-04,2210,weekday
00,2012-10-04,2215,weekday
00,2012-10-04,2220,weekday
00,2012-10-04,2225,weekday
00,2012-10-04,2230,weekday
00,2012-10-04,2235,weekday
00,2012-10-04,2240,weekday
00,2012-10-04,2245,weekday
00,2012-10-04,2250,weekday
00,2012-10-04,2255,weekday
00,2012-10-04,2300,weekday
00,2012-10-04,2305,weekday
00,2012-10-04,2310,weekday
00,2012-10-04,2315,weekday
00,2012-10-04,2320,weekday
00,2012-10-04,2325,weekday
00,2012-10-04,2330,weekday
00,2012-10-04,2335,weekday
00,2012-10-04,2340,weekday
00,2012-10-04,2345,weekday
00,2012-10-04,2350,weekday
00,2012-10-04,2355,weekday
00,2012-10-05,0,weekday
00,2012-10-05,5,weekday
00,2012-10-05,10,weekday
00,2012-10-05,15,weekday
00,2012-10-05,20,weekday
00,2012-10-05,25,weekday
00,2012-10-05,30,weekday
00,2012-10-05,35,weekday
00,2012-10-05,40,weekday
00,2012-10-05,45,weekday
00,2012-10-05,50,weekday
00,2012-10-05,55,weekday
00,2012-10-05,100,weekday
00,2012-10-05,105,weekday
00,2012-10-05,110,weekday
00,2012-10-05,115,weekday
00,2012-10-05,120,weekday
00,2012-10-05,125,weekday
00,2012-10-05,130,weekday
00,2012-10-05,135,weekday
00,2012-10-05,140,weekday
99,2012-10-05,145,weekday
1414,2012-10-05,150,weekday
00,2012-10-05,155,weekday
00,2012-10-05,200,weekday
00,2012-10-05,205,weekday
00,2012-10-05,210,weekday
00,2012-10-05,215,weekday
00,2012-10-05,220,weekday
77,2012-10-05,225,weekday
00,2012-10-05,230,weekday
00,2012-10-05,235,weekday
00,2012-10-05,240,weekday
00,2012-10-05,245,weekday
2727,2012-10-05,250,weekday
00,2012-10-05,255,weekday
00,2012-10-05,300,weekday
00,2012-10-05,305,weekday
00,2012-10-05,310,weekday
00,2012-10-05,315,weekday
00,2012-10-05,320,weekday
00,2012-10-05,325,weekday
00,2012-10-05,330,weekday
00,2012-10-05,335,weekday
00,2012-10-05,340,weekday
00,2012-10-05,345,weekday
00,2012-10-05,350,weekday
00,2012-10-05,355,weekday
00,2012-10-05,400,weekday
3939,2012-10-05,405,weekday
00,2012-10-05,410,weekday
00,2012-10-05,415,weekday
00,2012-10-05,420,weekday
00,2012-10-05,425,weekday
00,2012-10-05,430,weekday
00,2012-10-05,435,weekday
00,2012-10-05,440,weekday
00,2012-10-05,445,weekday
00,2012-10-05,450,weekday
00,2012-10-05,455,weekday
00,2012-10-05,500,weekday
2727,2012-10-05,505,weekday
00,2012-10-05,510,weekday
00,2012-10-05,515,weekday
00,2012-10-05,520,weekday
00,2012-10-05,525,weekday
00,2012-10-05,530,weekday
00,2012-10-05,535,weekday
00,2012-10-05,540,weekday
00,2012-10-05,545,weekday
00,2012-10-05,550,weekday
5252,2012-10-05,555,weekday
3636,2012-10-05,600,weekday
00,2012-10-05,605,weekday
00,2012-10-05,610,weekday
2828,2012-10-05,615,weekday
6767,2012-10-05,620,weekday
119119,2012-10-05,625,weekday
77,2012-10-05,630,weekday
2121,2012-10-05,635,weekday
2929,2012-10-05,640,weekday
6868,2012-10-05,645,weekday
2929,2012-10-05,650,weekday
00,2012-10-05,655,weekday
1111,2012-10-05,700,weekday
1919,2012-10-05,705,weekday
8484,2012-10-05,710,weekday
5050,2012-10-05,715,weekday
22,2012-10-05,720,weekday
4343,2012-10-05,725,weekday
126126,2012-10-05,730,weekday
3030,2012-10-05,735,weekday
1919,2012-10-05,740,weekday
88,2012-10-05,745,weekday
171171,2012-10-05,750,weekday
6868,2012-10-05,755,weekday
114114,2012-10-05,800,weekday
00,2012-10-05,805,weekday
99,2012-10-05,810,weekday
122122,2012-10-05,815,weekday
400400,2012-10-05,820,weekday
451451,2012-10-05,825,weekday
371371,2012-10-05,830,weekday
470470,2012-10-05,835,weekday
473473,2012-10-05,840,weekday
512512,2012-10-05,845,weekday
449449,2012-10-05,850,weekday
496496,2012-10-05,855,weekday
530530,2012-10-05,900,weekday
509509,2012-10-05,905,weekday
252252,2012-10-05,910,weekday
8484,2012-10-05,915,weekday
1616,2012-10-05,920,weekday
00,2012-10-05,925,weekday
66,2012-10-05,930,weekday
4646,2012-10-05,935,weekday
3939,2012-10-05,940,weekday
00,2012-10-05,945,weekday
00,2012-10-05,950,weekday
00,2012-10-05,955,weekday
00,2012-10-05,1000,weekday
00,2012-10-05,1005,weekday
00,2012-10-05,1010,weekday
00,2012-10-05,1015,weekday
00,2012-10-05,1020,weekday
00,2012-10-05,1025,weekday
00,2012-10-05,1030,weekday
00,2012-10-05,1035,weekday
00,2012-10-05,1040,weekday
00,2012-10-05,1045,weekday
00,2012-10-05,1050,weekday
00,2012-10-05,1055,weekday
00,2012-10-05,1100,weekday
00,2012-10-05,1105,weekday
00,2012-10-05,1110,weekday
00,2012-10-05,1115,weekday
00,2012-10-05,1120,weekday
00,2012-10-05,1125,weekday
00,2012-10-05,1130,weekday
00,2012-10-05,1135,weekday
00,2012-10-05,1140,weekday
00,2012-10-05,1145,weekday
00,2012-10-05,1150,weekday
00,2012-10-05,1155,weekday
138138,2012-10-05,1200,weekday
541541,2012-10-05,1205,weekday
555555,2012-10-05,1210,weekday
345345,2012-10-05,1215,weekday
345345,2012-10-05,1220,weekday
1010,2012-10-05,1225,weekday
485485,2012-10-05,1230,weekday
515515,2012-10-05,1235,weekday
168168,2012-10-05,1240,weekday
00,2012-10-05,1245,weekday
00,2012-10-05,1250,weekday
00,2012-10-05,1255,weekday
00,2012-10-05,1300,weekday
00,2012-10-05,1305,weekday
00,2012-10-05,1310,weekday
00,2012-10-05,1315,weekday
349349,2012-10-05,1320,weekday
341341,2012-10-05,1325,weekday
00,2012-10-05,1330,weekday
00,2012-10-05,1335,weekday
00,2012-10-05,1340,weekday
00,2012-10-05,1345,weekday
00,2012-10-05,1350,weekday
158158,2012-10-05,1355,weekday
545545,2012-10-05,1400,weekday
8282,2012-10-05,1405,weekday
00,2012-10-05,1410,weekday
105105,2012-10-05,1415,weekday
00,2012-10-05,1420,weekday
00,2012-10-05,1425,weekday
00,2012-10-05,1430,weekday
00,2012-10-05,1435,weekday
00,2012-10-05,1440,weekday
00,2012-10-05,1445,weekday
00,2012-10-05,1450,weekday
00,2012-10-05,1455,weekday
00,2012-10-05,1500,weekday
00,2012-10-05,1505,weekday
00,2012-10-05,1510,weekday
00,2012-10-05,1515,weekday
00,2012-10-05,1520,weekday
00,2012-10-05,1525,weekday
00,2012-10-05,1530,weekday
00,2012-10-05,1535,weekday
326326,2012-10-05,1540,weekday
172172,2012-10-05,1545,weekday
332332,2012-10-05,1550,weekday
402402,2012-10-05,1555,weekday
7070,2012-10-05,1600,weekday
00,2012-10-05,1605,weekday
00,2012-10-05,1610,weekday
00,2012-10-05,1615,weekday
00,2012-10-05,1620,weekday
00,2012-10-05,1625,weekday
00,2012-10-05,1630,weekday
00,2012-10-05,1635,weekday
00,2012-10-05,1640,weekday
00,2012-10-05,1645,weekday
00,2012-10-05,1650,weekday
00,2012-10-05,1655,weekday
00,2012-10-05,1700,weekday
00,2012-10-05,1705,weekday
00,2012-10-05,1710,weekday
5353,2012-10-05,1715,weekday
00,2012-10-05,1720,weekday
00,2012-10-05,1725,weekday
00,2012-10-05,1730,weekday
00,2012-10-05,1735,weekday
00,2012-10-05,1740,weekday
00,2012-10-05,1745,weekday
77,2012-10-05,1750,weekday
1010,2012-10-05,1755,weekday
6565,2012-10-05,1800,weekday
4040,2012-10-05,1805,weekday
1515,2012-10-05,1810,weekday
2929,2012-10-05,1815,weekday
00,2012-10-05,1820,weekday
2020,2012-10-05,1825,weekday
3535,2012-10-05,1830,weekday
6969,2012-10-05,1835,weekday
2525,2012-10-05,1840,weekday
4646,2012-10-05,1845,weekday
1515,2012-10-05,1850,weekday
2626,2012-10-05,1855,weekday
3333,2012-10-05,1900,weekday
5858,2012-10-05,1905,weekday
7575,2012-10-05,1910,weekday
5959,2012-10-05,1915,weekday
00,2012-10-05,1920,weekday
00,2012-10-05,1925,weekday
00,2012-10-05,1930,weekday
00,2012-10-05,1935,weekday
00,2012-10-05,1940,weekday
00,2012-10-05,1945,weekday
00,2012-10-05,1950,weekday
00,2012-10-05,1955,weekday
00,2012-10-05,2000,weekday
00,2012-10-05,2005,weekday
00,2012-10-05,2010,weekday
00,2012-10-05,2015,weekday
00,2012-10-05,2020,weekday
00,2012-10-05,2025,weekday
00,2012-10-05,2030,weekday
7171,2012-10-05,2035,weekday
00,2012-10-05,2040,weekday
00,2012-10-05,2045,weekday
00,2012-10-05,2050,weekday
00,2012-10-05,2055,weekday
00,2012-10-05,2100,weekday
00,2012-10-05,2105,weekday
00,2012-10-05,2110,weekday
00,2012-10-05,2115,weekday
00,2012-10-05,2120,weekday
00,2012-10-05,2125,weekday
00,2012-10-05,2130,weekday
00,2012-10-05,2135,weekday
00,2012-10-05,2140,weekday
00,2012-10-05,2145,weekday
00,2012-10-05,2150,weekday
00,2012-10-05,2155,weekday
00,2012-10-05,2200,weekday
00,2012-10-05,2205,weekday
00,2012-10-05,2210,weekday
00,2012-10-05,2215,weekday
00,2012-10-05,2220,weekday
00,2012-10-05,2225,weekday
00,2012-10-05,2230,weekday
00,2012-10-05,2235,weekday
00,2012-10-05,2240,weekday
00,2012-10-05,2245,weekday
00,2012-10-05,2250,weekday
00,2012-10-05,2255,weekday
00,2012-10-05,2300,weekday
00,2012-10-05,2305,weekday
00,2012-10-05,2310,weekday
00,2012-10-05,2315,weekday
00,2012-10-05,2320,weekday
00,2012-10-05,2325,weekday
00,2012-10-05,2330,weekday
00,2012-10-05,2335,weekday
00,2012-10-05,2340,weekday
00,2012-10-05,2345,weekday
00,2012-10-05,2350,weekday
00,2012-10-05,2355,weekday
00,2012-10-06,0,weekend
00,2012-10-06,5,weekend
00,2012-10-06,10,weekend
00,2012-10-06,15,weekend
00,2012-10-06,20,weekend
00,2012-10-06,25,weekend
00,2012-10-06,30,weekend
00,2012-10-06,35,weekend
00,2012-10-06,40,weekend
00,2012-10-06,45,weekend
00,2012-10-06,50,weekend
00,2012-10-06,55,weekend
00,2012-10-06,100,weekend
00,2012-10-06,105,weekend
00,2012-10-06,110,weekend
00,2012-10-06,115,weekend
00,2012-10-06,120,weekend
00,2012-10-06,125,weekend
00,2012-10-06,130,weekend
00,2012-10-06,135,weekend
00,2012-10-06,140,weekend
00,2012-10-06,145,weekend
00,2012-10-06,150,weekend
00,2012-10-06,155,weekend
00,2012-10-06,200,weekend
00,2012-10-06,205,weekend
00,2012-10-06,210,weekend
00,2012-10-06,215,weekend
00,2012-10-06,220,weekend
00,2012-10-06,225,weekend
00,2012-10-06,230,weekend
00,2012-10-06,235,weekend
00,2012-10-06,240,weekend
00,2012-10-06,245,weekend
00,2012-10-06,250,weekend
00,2012-10-06,255,weekend
00,2012-10-06,300,weekend
00,2012-10-06,305,weekend
00,2012-10-06,310,weekend
00,2012-10-06,315,weekend
00,2012-10-06,320,weekend
00,2012-10-06,325,weekend
4040,2012-10-06,330,weekend
1111,2012-10-06,335,weekend
00,2012-10-06,340,weekend
00,2012-10-06,345,weekend
00,2012-10-06,350,weekend
00,2012-10-06,355,weekend
00,2012-10-06,400,weekend
00,2012-10-06,405,weekend
00,2012-10-06,410,weekend
00,2012-10-06,415,weekend
00,2012-10-06,420,weekend
1919,2012-10-06,425,weekend
6767,2012-10-06,430,weekend
00,2012-10-06,435,weekend
00,2012-10-06,440,weekend
00,2012-10-06,445,weekend
00,2012-10-06,450,weekend
00,2012-10-06,455,weekend
00,2012-10-06,500,weekend
00,2012-10-06,505,weekend
00,2012-10-06,510,weekend
00,2012-10-06,515,weekend
00,2012-10-06,520,weekend
00,2012-10-06,525,weekend
00,2012-10-06,530,weekend
00,2012-10-06,535,weekend
2727,2012-10-06,540,weekend
00,2012-10-06,545,weekend
00,2012-10-06,550,weekend
00,2012-10-06,555,weekend
00,2012-10-06,600,weekend
00,2012-10-06,605,weekend
00,2012-10-06,610,weekend
3636,2012-10-06,615,weekend
5050,2012-10-06,620,weekend
3838,2012-10-06,625,weekend
00,2012-10-06,630,weekend
44,2012-10-06,635,weekend
4242,2012-10-06,640,weekend
1414,2012-10-06,645,weekend
88,2012-10-06,650,weekend
135135,2012-10-06,655,weekend
172172,2012-10-06,700,weekend
124124,2012-10-06,705,weekend
3131,2012-10-06,710,weekend
5252,2012-10-06,715,weekend
00,2012-10-06,720,weekend
104104,2012-10-06,725,weekend
170170,2012-10-06,730,weekend
5858,2012-10-06,735,weekend
00,2012-10-06,740,weekend
00,2012-10-06,745,weekend
7575,2012-10-06,750,weekend
00,2012-10-06,755,weekend
00,2012-10-06,800,weekend
211211,2012-10-06,805,weekend
321321,2012-10-06,810,weekend
149149,2012-10-06,815,weekend
00,2012-10-06,820,weekend
8282,2012-10-06,825,weekend
9494,2012-10-06,830,weekend
225225,2012-10-06,835,weekend
216216,2012-10-06,840,weekend
199199,2012-10-06,845,weekend
5050,2012-10-06,850,weekend
187187,2012-10-06,855,weekend
3030,2012-10-06,900,weekend
00,2012-10-06,905,weekend
6565,2012-10-06,910,weekend
173173,2012-10-06,915,weekend
4343,2012-10-06,920,weekend
00,2012-10-06,925,weekend
00,2012-10-06,930,weekend
00,2012-10-06,935,weekend
00,2012-10-06,940,weekend
00,2012-10-06,945,weekend
00,2012-10-06,950,weekend
00,2012-10-06,955,weekend
1616,2012-10-06,1000,weekend
2626,2012-10-06,1005,weekend
00,2012-10-06,1010,weekend
00,2012-10-06,1015,weekend
00,2012-10-06,1020,weekend
00,2012-10-06,1025,weekend
00,2012-10-06,1030,weekend
00,2012-10-06,1035,weekend
00,2012-10-06,1040,weekend
00,2012-10-06,1045,weekend
00,2012-10-06,1050,weekend
00,2012-10-06,1055,weekend
00,2012-10-06,1100,weekend
00,2012-10-06,1105,weekend
00,2012-10-06,1110,weekend
00,2012-10-06,1115,weekend
00,2012-10-06,1120,weekend
00,2012-10-06,1125,weekend
00,2012-10-06,1130,weekend
9595,2012-10-06,1135,weekend
6464,2012-10-06,1140,weekend
77,2012-10-06,1145,weekend
3333,2012-10-06,1150,weekend
7272,2012-10-06,1155,weekend
221221,2012-10-06,1200,weekend
439439,2012-10-06,1205,weekend
519519,2012-10-06,1210,weekend
440440,2012-10-06,1215,weekend
394394,2012-10-06,1220,weekend
9797,2012-10-06,1225,weekend
7171,2012-10-06,1230,weekend
1010,2012-10-06,1235,weekend
8787,2012-10-06,1240,weekend
443443,2012-10-06,1245,weekend
500500,2012-10-06,1250,weekend
465465,2012-10-06,1255,weekend
485485,2012-10-06,1300,weekend
351351,2012-10-06,1305,weekend
515515,2012-10-06,1310,weekend
511511,2012-10-06,1315,weekend
506506,2012-10-06,1320,weekend
486486,2012-10-06,1325,weekend
171171,2012-10-06,1330,weekend
1212,2012-10-06,1335,weekend
2424,2012-10-06,1340,weekend
4242,2012-10-06,1345,weekend
140140,2012-10-06,1350,weekend
1515,2012-10-06,1355,weekend
00,2012-10-06,1400,weekend
4343,2012-10-06,1405,weekend
6767,2012-10-06,1410,weekend
4848,2012-10-06,1415,weekend
00,2012-10-06,1420,weekend
00,2012-10-06,1425,weekend
99,2012-10-06,1430,weekend
3131,2012-10-06,1435,weekend
3030,2012-10-06,1440,weekend
6464,2012-10-06,1445,weekend
115115,2012-10-06,1450,weekend
2525,2012-10-06,1455,weekend
00,2012-10-06,1500,weekend
2727,2012-10-06,1505,weekend
00,2012-10-06,1510,weekend
00,2012-10-06,1515,weekend
00,2012-10-06,1520,weekend
00,2012-10-06,1525,weekend
00,2012-10-06,1530,weekend
00,2012-10-06,1535,weekend
00,2012-10-06,1540,weekend
00,2012-10-06,1545,weekend
00,2012-10-06,1550,weekend
00,2012-10-06,1555,weekend
2727,2012-10-06,1600,weekend
2727,2012-10-06,1605,weekend
00,2012-10-06,1610,weekend
00,2012-10-06,1615,weekend
99,2012-10-06,1620,weekend
00,2012-10-06,1625,weekend
00,2012-10-06,1630,weekend
5454,2012-10-06,1635,weekend
3535,2012-10-06,1640,weekend
00,2012-10-06,1645,weekend
4949,2012-10-06,1650,weekend
00,2012-10-06,1655,weekend
00,2012-10-06,1700,weekend
00,2012-10-06,1705,weekend
00,2012-10-06,1710,weekend
9393,2012-10-06,1715,weekend
00,2012-10-06,1720,weekend
00,2012-10-06,1725,weekend
1313,2012-10-06,1730,weekend
00,2012-10-06,1735,weekend
66,2012-10-06,1740,weekend
1212,2012-10-06,1745,weekend
00,2012-10-06,1750,weekend
00,2012-10-06,1755,weekend
3434,2012-10-06,1800,weekend
7777,2012-10-06,1805,weekend
173173,2012-10-06,1810,weekend
370370,2012-10-06,1815,weekend
402402,2012-10-06,1820,weekend
504504,2012-10-06,1825,weekend
